transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN01599,MDB04,  Simmakkal  ,Madurai,06-05-2024,3940.88,SUCCESS,WITHDRAWAL,6556,,Canara Bank@,637800.0
TXN02421,MDB04,  Simmakkal  ,Madurai,07-05-2024,2668.88,FAILURE,TRANSFER,1312,Technical Error,Canara Bank@,609171.0
TXN01191,MDB04,  Simmakkal  ,Madurai,05-05-2024,3821.7,SUCCESS,TRANSFER,2644,,Canara Bank@,618607.0
TXN00599,MDB04,  Simmakkal  ,Madurai,06-05-2024,2787.69,SUCCESS,DEPOSIT,9335,,Canara Bank@,624303.0
TXN01728,MDB04,  Simmakkal  ,Madurai,04-05-2024,1025.5,SUCCESS,TRANSFER,2813,,Canara Bank@,623092.0
TXN02952,MDB04,  Simmakkal  ,Madurai,06-05-2024,3154.4,FAILURE,TRANSFER,5023,Invalid Account,Canara Bank@,608159.0
TXN00291,MDB04,  Simmakkal  ,Madurai,01-05-2024,1929.6,SUCCESS,DEPOSIT,3463,,Canara Bank@,630835.0
TXN00843,MDB04,  Simmakkal  ,Madurai,04-05-2024,4527.15,SUCCESS,DEPOSIT,1281,,Canara Bank@,612805.0
TXN00909,MDB04,  Simmakkal  ,Madurai,03-05-2024,4582.88,SUCCESS,TRANSFER,3957,,Canara Bank@,627386.0
TXN02710,MDB04,  Simmakkal  ,Madurai,02-05-2024,2369.01,FAILURE,DEPOSIT,4892,Technical Error,Canara Bank@,637051.0
TXN01300,MDB04,  Simmakkal  ,Madurai,05-05-2024,4567.15,SUCCESS,DEPOSIT,8591,,Canara Bank@,625697.0
TXN01606,MDB04,  Simmakkal  ,Madurai,07-05-2024,4647.47,SUCCESS,WITHDRAWAL,1112,,Canara Bank@,603273.0
TXN01346,MDB04,  Simmakkal  ,Madurai,02-05-2024,4350.09,SUCCESS,DEPOSIT,3865,,Canara Bank@,609972.0
TXN01918,MDB04,  Simmakkal  ,Madurai,05-05-2024,4650.99,SUCCESS,WITHDRAWAL,1018,,Canara Bank@,609784.0
TXN01167,MDB04,  Simmakkal  ,Madurai,05-05-2024,1682.82,SUCCESS,WITHDRAWAL,6314,,Canara Bank@,601025.0
TXN00862,MDB04,  Simmakkal  ,Madurai,01-05-2024,3192.06,SUCCESS,WITHDRAWAL,9397,,Canara Bank@,636151.0
TXN02656,MDB04,  Simmakkal  ,Madurai,07-05-2024,4118.82,FAILURE,TRANSFER,4578,Invalid Account,Canara Bank@,619712.0
TXN01729,MDB04,  Simmakkal  ,Madurai,05-05-2024,4339.53,SUCCESS,TRANSFER,5046,,Canara Bank@,635457.0
TXN02661,MDB04,  Simmakkal  ,Madurai,04-05-2024,1522.74,FAILURE,TRANSFER,9028,Network Error,Canara Bank@,638686.0
TXN00524,MDB04,  Simmakkal  ,Madurai,04-05-2024,3161.37,SUCCESS,DEPOSIT,6741,,Canara Bank@,604623.0
TXN00503,MDB04,  Simmakkal  ,Madurai,06-05-2024,3158.53,SUCCESS,TRANSFER,5370,,Canara Bank@,608632.0
TXN00432,MDB04,  Simmakkal  ,Madurai,04-05-2024,942.22,SUCCESS,DEPOSIT,6224,,Canara Bank@,641544.0
TXN01625,MDB04,  Simmakkal  ,Madurai,06-05-2024,4708.31,SUCCESS,TRANSFER,9735,,Canara Bank@,634236.0
TXN02739,MDB04,  Simmakkal  ,Madurai,05-05-2024,3257.7,FAILURE,TRANSFER,9530,Invalid Account,Canara Bank@,637785.0
TXN00666,MDB04,  Simmakkal  ,Madurai,06-05-2024,4430.31,SUCCESS,TRANSFER,2733,,Canara Bank@,640146.0
TXN02636,MDB04,  Simmakkal  ,Madurai,01-05-2024,3417.29,FAILURE,WITHDRAWAL,9611,Exceeded Limit,Canara Bank@,602581.0
TXN01960,MDB04,  Simmakkal  ,Madurai,06-05-2024,945.06,FAILURE,WITHDRAWAL,7798,Insufficient Balance,Canara Bank@,606879.0
TXN02839,MDB04,  Simmakkal  ,Madurai,05-05-2024,2690.87,FAILURE,DEPOSIT,5598,Exceeded Limit,Canara Bank@,638244.0
TXN01222,MDB04,  Simmakkal  ,Madurai,05-05-2024,4148.75,SUCCESS,TRANSFER,8628,,Canara Bank@,633989.0
TXN02589,MDB04,  Simmakkal  ,Madurai,01-05-2024,3550.35,FAILURE,TRANSFER,8778,Insufficient Balance,Canara Bank@,624655.0
TXN00364,MDB04,  Simmakkal  ,Madurai,04-05-2024,718.45,SUCCESS,WITHDRAWAL,1652,,Canara Bank@,607966.0
TXN00407,MDB04,  Simmakkal  ,Madurai,07-05-2024,2233.92,SUCCESS,WITHDRAWAL,5260,,Canara Bank@,635216.0
TXN00217,MDB04,  Simmakkal  ,Madurai,03-05-2024,858.61,SUCCESS,TRANSFER,9284,,Canara Bank@,605010.0
TXN00854,MDB04,  Simmakkal  ,Madurai,02-05-2024,2764.19,SUCCESS,WITHDRAWAL,3068,,Canara Bank@,602387.0
TXN00491,MDB04,  Simmakkal  ,Madurai,07-05-2024,1208.67,SUCCESS,DEPOSIT,3861,,Canara Bank@,633987.0
TXN00120,MDB04,  Simmakkal  ,Madurai,06-05-2024,1909.67,SUCCESS,TRANSFER,6858,,Canara Bank@,630696.0
TXN00172,MDB04,  Simmakkal  ,Madurai,05-05-2024,1119.97,SUCCESS,WITHDRAWAL,2933,,Canara Bank@,640348.0
TXN01703,MDB04,  Simmakkal  ,Madurai,06-05-2024,1081.86,SUCCESS,WITHDRAWAL,3953,,Canara Bank@,607327.0
TXN00508,MDB04,  Simmakkal  ,Madurai,04-05-2024,4967.14,SUCCESS,WITHDRAWAL,5305,,Canara Bank@,635775.0
TXN01099,MDB04,  Simmakkal  ,Madurai,05-05-2024,2202.33,SUCCESS,WITHDRAWAL,2192,,Canara Bank@,614198.0
TXN01305,MDB04,  Simmakkal  ,Madurai,03-05-2024,981.54,SUCCESS,WITHDRAWAL,7523,,Canara Bank@,611910.0
TXN01974,MDB04,  Simmakkal  ,Madurai,05-05-2024,2085.85,FAILURE,WITHDRAWAL,5252,Exceeded Limit,Canara Bank@,630944.0
TXN02284,MDB04,  Simmakkal  ,Madurai,03-05-2024,2844.59,FAILURE,WITHDRAWAL,9699,Network Error,Canara Bank@,619083.0
TXN00965,MDB04,  Simmakkal  ,Madurai,02-05-2024,4843.49,SUCCESS,WITHDRAWAL,2845,,Canara Bank@,637656.0
TXN00307,MDB04,  Simmakkal  ,Madurai,02-05-2024,3276.38,SUCCESS,DEPOSIT,7266,,Canara Bank@,624524.0
